0,0,null,null,BillGalvano,BillGalvano,
0,0,null,null,SenKennedy,SenKennedy,
0,0,null,null,DanielSquadron,DanielSquadron,
0,0,null,null,bradhoylman,bradhoylman,
0,0,null,null,KanHouseGOP,KanHouseGOP,
0,0,null,null,ryanstruyk,ryanstruyk,
0,0,null,null,alanfranklin,alanfranklin,
0,0,null,null,Reporterroblang,Reporterroblang,
0,0,null,null,mddems,mddems,
0,0,null,null,lewiskamb,lewiskamb,
0,0,null,null,nicolebrodeur,nicolebrodeur,
0,0,null,null,Senatorspearman,Senatorspearman,
0,0,null,null,CSNCoyote,CSNCoyote,
0,0,null,null,IanCalderon,IanCalderon,
0,0,null,null,nealgoswami,nealgoswami,
0,0,null,null,theobserver,theobserver,
0,0,null,null,VermontSOS,VermontSOS,
0,0,null,null,wisgop,wisgop,
0,0,null,null,KentCalfee,KentCalfee,
0,0,null,null,TNgov,TNgov,
0,0,null,null,tnhousegop,tnhousegop,
0,0,null,null,speakerharwell,speakerharwell,
0,0,null,null,BillHaslam,BillHaslam,
0,0,null,null,PeterKoltak,PeterKoltak,
0,0,null,null,TimMileyWV,TimMileyWV,
0,0,null,null,CherieMancini,CherieMancini,
0,0,null,null,RogerWicker,RogerWicker,
0,0,null,null,NatalieTennant,NatalieTennant,
0,0,null,null,RipleyHSWV,RipleyHSWV,
0,0,null,null,jobphillips,jobphillips,
0,0,null,null,ZDZaragoza,ZDZaragoza,
0,0,null,null,BattleBornProg,BattleBornProg,
0,0,null,null,senbartolotta,senbartolotta,
0,0,null,null,FDNMoutdoors,FDNMoutdoors,
0,0,null,null,DavidSchroeder_,DavidSchroeder_,
0,0,null,null,DanHowell10,DanHowell10,
0,0,null,null,JasonZacharyTN,JasonZacharyTN,
0,0,null,null,chassisk,chassisk,
0,0,null,null,Dave_Boucher1,Dave_Boucher1,
0,0,null,null,joelebert29,joelebert29,
0,0,null,null,JamesTedisco,JamesTedisco,
0,0,null,null,SBTribune,SBTribune,
0,0,null,null,_PeteWells,_PeteWells,
0,0,null,null,JoeSmillie,JoeSmillie,
0,0,null,null,charliegeren,charliegeren,
0,0,null,null,Troy_Balderson,Troy_Balderson,
0,0,null,null,dennisminton,dennisminton,
0,0,null,null,ArtheniaJoyner,ArtheniaJoyner,
0,0,null,null,Bradybuzz,Bradybuzz,
0,0,null,null,UFCW,UFCW,
0,0,null,null,isaacsponaugle,isaacsponaugle,
0,0,null,null,BatesMick,BatesMick,
0,0,null,null,jwuecker,jwuecker,
0,0,null,null,sarambsimon,sarambsimon,
0,0,null,null,SenatorGill,SenatorGill,
0,0,null,null,SykesCharlie,SykesCharlie,
0,0,null,null,GovTomblin,GovTomblin,
0,0,null,null,kitastew,kitastew,
0,0,null,null,SenCoryGardner,SenCoryGardner,
0,0,null,null,SenPatRoberts,SenPatRoberts,
0,0,null,null,commoncauseri,commoncauseri,
0,0,null,null,RepHeaton,RepHeaton,
0,0,null,null,RepDeanKnudson,RepDeanKnudson,
0,0,null,null,kevinwhitmer,kevinwhitmer,
0,0,null,null,tribelaw,tribelaw,
0,0,null,null,Cyclones4Marco,Cyclones4Marco,
0,0,null,null,kitchenman,kitchenman,
0,0,null,null,FT,FT,
0,0,null,null,FreeABQ,FreeABQ,
0,0,null,null,michpoligal,michpoligal,
0,0,null,null,AprilRivers11,AprilRivers11,
0,0,null,null,PaulHammelOWH,PaulHammelOWH,
0,0,null,null,GovRicketts,GovRicketts,
0,0,null,null,dougreynolds16,dougreynolds16,
0,0,null,null,GovEdRendell,GovEdRendell,
0,0,null,null,CharlieMoore,CharlieMoore,
0,0,null,null,donaldturnerjr,donaldturnerjr,
0,0,null,null,RepJesseKremer,RepJesseKremer,
0,0,null,null,wvhouse,wvhouse,
0,0,null,null,lisa_demer,lisa_demer,
0,0,null,null,vablack84,vablack84,
0,0,null,null,DavidChiu,DavidChiu,
0,0,null,null,NJTVNews,NJTVNews,
0,0,null,null,MichaelAronNJTV,MichaelAronNJTV,
0,0,null,null,NHKathySullivan,NHKathySullivan,
0,0,null,null,CQuintanaNM,CQuintanaNM,
0,0,null,null,opengovva,opengovva,
0,0,null,null,markscheffel,markscheffel,
0,0,null,null,govsambrownback,govsambrownback,
0,0,null,null,Biggam401,Biggam401,
0,0,null,null,WashoeGOP,WashoeGOP,
0,0,null,null,MatthewLloyd,MatthewLloyd,
0,0,null,null,NatalyinAK,NatalyinAK,
0,0,null,null,mjbeckel,mjbeckel,
0,0,null,null,ncbudgetandtax,ncbudgetandtax,
0,0,null,null,AAAnews,AAAnews,
0,0,null,null,RTCSNV,RTCSNV,
0,0,null,null,thomaskaplan,thomaskaplan,
0,0,null,null,Holly_Susi,Holly_Susi,
0,0,null,null,Wvw929Billy,Wvw929Billy,
0,0,null,null,DonBotts,DonBotts,
0,0,null,null,CoffeeBlackRI,CoffeeBlackRI,
0,0,null,null,jgaryp,jgaryp,
0,0,null,null,CapitolAlert,CapitolAlert,
0,0,null,null,MrKinetik,MrKinetik,
0,0,null,null,canfieldjenn,canfieldjenn,
0,0,null,null,devckelly,devckelly,
0,0,null,null,inhsedems,inhsedems,
0,0,null,null,ScottDPelath,ScottDPelath,
0,0,null,null,Zach_Osowski,Zach_Osowski,
0,0,null,null,phillybusiness,phillybusiness,
0,0,null,null,RapSheet,RapSheet,
0,0,null,null,GovPence,GovPence,
0,0,null,null,bpowersphoto,bpowersphoto,
0,0,null,null,aebrandenburger,aebrandenburger,
0,0,null,null,martincarbaugh,martincarbaugh,
0,0,null,null,carlinyoder,carlinyoder,
0,0,null,null,DavidOber,DavidOber,
0,0,null,null,Mizzou,Mizzou,
0,0,null,null,MedillSchool,MedillSchool,
0,0,null,null,kxnt,kxnt,
0,0,null,null,BryantDunbar,BryantDunbar,
0,0,null,null,FletcherJason,FletcherJason,
0,0,null,null,Anette144,Anette144,
0,0,null,null,VP,VP,
0,0,null,null,ByMikeBaker,ByMikeBaker,
0,0,null,null,MarkVanAusdal,MarkVanAusdal,
0,0,null,null,LaynieDane,LaynieDane,
0,0,null,null,iprefersmiling,iprefersmiling,
0,0,null,null,HidingHeather,HidingHeather,
0,0,null,null,MarlinStutzman,MarlinStutzman,
0,0,null,null,LauraMclinn,LauraMclinn,
0,0,null,null,AliciaPetska,AliciaPetska,
0,0,null,null,sgunn,sgunn,
0,0,null,null,WesleyLowery,WesleyLowery,
0,0,null,null,cathleendecker,cathleendecker,
0,0,null,null,MichelleObama,MichelleObama,
0,0,null,null,CampnFashionRpt,CampnFashionRpt,
0,0,null,null,NewsHour,NewsHour,
0,0,null,null,FLOTUS,FLOTUS,
0,0,null,null,SmartPolitics,SmartPolitics,
0,0,null,null,ctcapitolreport,ctcapitolreport,
0,0,null,null,VTConfidential,VTConfidential,
607,3276,senate_group,Delaware,Deldems,Deldems,democrat
0,0,null,null,CMcCarthyVahey,CMcCarthyVahey,
0,0,null,null,RepLawrence,RepLawrence,
0,0,null,null,ZachWahls,ZachWahls,
0,0,null,null,ZekeJMiller,ZekeJMiller,
0,0,null,null,TxDemParty,TxDemParty,
0,0,null,null,SigneWilk,SigneWilk,
0,0,null,null,profwschiller,profwschiller,
4580,10275,reporter,Michigan,ChadLivengood,ChadLivengood,na
0,0,null,null,PhilMontag,PhilMontag,
0,0,null,null,RepDLamborn,RepDLamborn,
0,0,null,null,omajdg,omajdg,
0,0,null,null,WVUAlumni,WVUAlumni,
0,0,null,null,nicklohr,nicklohr,
0,0,null,null,ChairmanBuckley,ChairmanBuckley,
0,0,null,null,gordongee,gordongee,
0,0,null,null,ddkochel,ddkochel,
0,0,null,null,USATWashington,USATWashington,
0,0,null,null,massdems,massdems,
0,0,null,null,Kyle_Feldscher,Kyle_Feldscher,
0,0,null,null,unlyd,unlyd,
0,0,null,null,youngdems,youngdems,
0,0,null,null,StephenHandwerk,StephenHandwerk,
0,0,null,null,TeamKCP,TeamKCP,
0,0,null,null,teambluedat,teambluedat,
0,0,null,null,NRCC,NRCC,
0,0,null,null,AAF,AAF,
0,0,null,null,MichiganDems,MichiganDems,
0,0,null,null,RepSargent,RepSargent,
0,0,null,null,JoeBiden,JoeBiden,
0,0,null,null,NewNebraska,NewNebraska,
0,0,null,null,JeffFortenberry,JeffFortenberry,
0,0,null,null,OHDems,OHDems,
0,0,null,null,hannahbsampson,hannahbsampson,
0,0,null,null,CPBacon4CO,CPBacon4CO,
0,0,null,null,amy_hollyfield,amy_hollyfield,
0,0,null,null,kabarkof,kabarkof,
0,0,null,null,ByKristenMClark,ByKristenMClark,
0,0,null,null,PhilLatzman,PhilLatzman,
0,0,null,null,ComedyCentral,ComedyCentral,
0,0,null,null,RepAlexMooney,RepAlexMooney,
0,0,null,null,AnnTelnaes,AnnTelnaes,
0,0,null,null,kelleratlarge,kelleratlarge,
0,0,null,null,BillKintner,BillKintner,
0,0,null,null,SCGOP,SCGOP,
0,0,null,null,BuzzFeedAndrew,BuzzFeedAndrew,
0,0,null,null,DaneVarese,DaneVarese,
0,0,null,null,RepHesselbein,RepHesselbein,
0,0,null,null,TimesDavis,TimesDavis,
0,0,null,null,JenGranholm,JenGranholm,
0,0,null,null,CollegeDemsNC,CollegeDemsNC,
0,0,null,null,TheDailyShow,TheDailyShow,
0,0,null,null,RepDanKildee,RepDanKildee,
0,0,null,null,Tromboneshorty,Tromboneshorty,
0,0,null,null,SandiPoreda,SandiPoreda,
0,0,null,null,SaraforTN,SaraforTN,
0,0,null,null,wadesmom,wadesmom,
0,0,null,null,MichiganRadio,MichiganRadio,
0,0,null,null,RepDavidEPrice,RepDavidEPrice,
0,0,null,null,NC5_CLangley,NC5_CLangley,
0,0,null,null,AlanColmes,AlanColmes,
0,0,null,null,GKButterfield,GKButterfield,
0,0,null,null,TeamCavuto,TeamCavuto,
0,0,null,null,OHS_Rams,OHS_Rams,
0,0,null,null,okea,okea,
0,0,null,null,davidaxelrod,davidaxelrod,
0,0,null,null,RepTrentKelly,RepTrentKelly,
0,0,null,null,MarchofDimesAZ,MarchofDimesAZ,
0,0,null,null,MattJonesCO,MattJonesCO,
0,0,null,null,TimesCall,TimesCall,
0,0,null,null,jfryarTC,jfryarTC,
0,0,null,null,nondocmedia,nondocmedia,
0,0,null,null,Scottsdaleprez,Scottsdaleprez,
0,0,null,null,DuaneFouts,DuaneFouts,
0,0,null,null,AARSuccess,AARSuccess,
0,0,null,null,DaveBondyTV,DaveBondyTV,
0,0,null,null,ruralj,ruralj,
0,0,null,null,aliciabarefield,aliciabarefield,
0,0,null,null,megynkelly,megynkelly,
0,0,null,null,shelbygrad,shelbygrad,
0,0,null,null,PatHickeyNevada,PatHickeyNevada,
0,0,null,null,RepThomasMassie,RepThomasMassie,
0,0,null,null,CameronSholty,CameronSholty,
0,0,null,null,93wibc,93wibc,
0,0,null,null,tonykatz,tonykatz,
0,0,null,null,MDDailyRecord,MDDailyRecord,
0,0,null,null,marcsteiner,marcsteiner,
0,0,null,null,johnkurkosky,johnkurkosky,
0,0,null,null,Carolde,Carolde,
0,0,null,null,The_Lady_Colors,The_Lady_Colors,
0,0,null,null,DRJAMESCABOT,DRJAMESCABOT,
0,0,null,null,AceofSpadesHQ,AceofSpadesHQ,
0,0,null,null,IowaSOS,IowaSOS,
0,0,null,null,teresamurray,teresamurray,
0,0,null,null,GovernorWilder,GovernorWilder,
0,0,null,null,macombdaily,macombdaily,
0,0,null,null,BlaiseIngoglia,BlaiseIngoglia,
0,0,null,null,ClancysPubOmaha,ClancysPubOmaha,
0,0,null,null,damianpaletta,damianpaletta,
0,0,null,null,dannycarrollky,dannycarrollky,
0,0,null,null,generalelectric,generalelectric,
0,0,null,null,SKeelerTimes,SKeelerTimes,
0,0,null,null,wvpublicnews,wvpublicnews,
0,0,null,null,MargieMenzel,MargieMenzel,
0,0,null,null,newsservicefla,newsservicefla,
0,0,null,null,HealthNewsFL,HealthNewsFL,
0,0,null,null,trwilson99,trwilson99,
0,0,null,null,annamphillips,annamphillips,
0,0,null,null,MichaelAuslen,MichaelAuslen,
0,0,null,null,Marlenesokol,Marlenesokol,
0,0,null,null,LedgerErin,LedgerErin,
0,0,null,null,JamesDeHaven,JamesDeHaven,
0,0,null,null,RayHagarNV,RayHagarNV,
0,0,null,null,jpelzer,jpelzer,
0,0,null,null,ClaudeBrodesser,ClaudeBrodesser,
0,0,null,null,News8NewsTalk,News8NewsTalk,
0,0,null,null,baltimoresun,baltimoresun,
0,0,null,null,andyblunt,andyblunt,
0,0,null,null,BluntBrigade,BluntBrigade,
0,0,null,null,WCAX_Apple,WCAX_Apple,
0,0,null,null,JonThompsonDC,JonThompsonDC,
0,0,null,null,RonJohnsonWI,RonJohnsonWI,
0,0,null,null,Senatorcosta,Senatorcosta,
0,0,null,null,SenJudySchwank,SenJudySchwank,
0,0,null,null,LtGovStack,LtGovStack,
0,0,null,null,mgroppe,mgroppe,
0,0,null,null,RyanSilvey,RyanSilvey,
0,0,null,null,triciacotham,triciacotham,
0,0,null,null,KevinSiers,KevinSiers,
0,0,null,null,whateversusan,whateversusan,
0,0,null,null,SenCarmichaelWV,SenCarmichaelWV,
0,0,null,null,ariellelb,ariellelb,
0,0,null,null,Kadeewoodward,Kadeewoodward,
0,0,null,null,JeffKesslerWV,JeffKesslerWV,
0,0,null,null,paulheintz,paulheintz,
0,0,null,null,jbarro,jbarro,
0,0,null,null,CTMirror,CTMirror,
0,0,null,null,MIRanda_TV3,MIRanda_TV3,
0,0,null,null,BaxterArena,BaxterArena,
0,0,null,null,GlobeAbraham,GlobeAbraham,
0,0,null,null,SenJohnson,SenJohnson,
0,0,null,null,votedianeblack,votedianeblack,
0,0,null,null,JovanMelton,JovanMelton,
0,0,null,null,repjanetbuckner,repjanetbuckner,
0,0,null,null,CORepAWilliams,CORepAWilliams,
0,0,null,null,reprhondafields,reprhondafields,
0,0,null,null,danprimack,danprimack,
0,0,null,null,MattFenlon,MattFenlon,
0,0,null,null,ground_score74,ground_score74,
0,0,null,null,mdiamondapp,mdiamondapp,
0,0,null,null,JanetBuckner,JanetBuckner,
0,0,null,null,kmurphyva,kmurphyva,
0,0,null,null,FDNMPolitics,FDNMPolitics,
0,0,null,null,BethVorhees,BethVorhees,
0,0,null,null,7Marshall,7Marshall,
0,0,null,null,TheFray,TheFray,
0,0,null,null,MikeJohnstonCO,MikeJohnstonCO,
0,0,null,null,CARosenberger,CARosenberger,
0,0,null,null,IowaStateU,IowaStateU,
0,0,null,null,iowastatedaily,iowastatedaily,
0,0,null,null,Independent_Pol,Independent_Pol,
0,0,null,null,SenatorBarb,SenatorBarb,
0,0,null,null,jarvisdeberry,jarvisdeberry,
0,0,null,null,SenatorCardin,SenatorCardin,
0,0,null,null,Philrung,Philrung,
0,0,null,null,amandapeacher,amandapeacher,
0,0,null,null,notprezcourtney,notprezcourtney,
0,0,null,null,Jeffmapes,Jeffmapes,
0,0,null,null,dbarkin,dbarkin,
0,0,null,null,tomlobianco,tomlobianco,
0,0,null,null,RobertsMSNBC,RobertsMSNBC,
0,0,null,null,ryanmcdougle,ryanmcdougle,
0,0,null,null,OregonCapitol,OregonCapitol,
0,0,null,null,AlexG_Reporter,AlexG_Reporter,
0,0,null,null,CAndrewMorse,CAndrewMorse,
0,0,null,null,FaithKWinter,FaithKWinter,
0,0,null,null,dlh,dlh,
0,0,null,null,DRUDGE_REPORT,DRUDGE_REPORT,
0,0,null,null,jonmeacham,jonmeacham,
0,0,null,null,CharlesBarron12,CharlesBarron12,
0,0,null,null,dcallaway,dcallaway,
0,0,null,null,susannecraig,susannecraig,
0,0,null,null,SEIU1107,SEIU1107,
0,0,null,null,DavidParksNV,DavidParksNV,
0,0,null,null,katkinson702,katkinson702,
0,0,null,null,lawswhiskey,lawswhiskey,
0,0,null,null,coloradomaltco,coloradomaltco,
0,0,null,null,EricHolder,EricHolder,
0,0,null,null,COWaterPlan,COWaterPlan,
0,0,null,null,paulmitche11,paulmitche11,
0,0,null,null,DailySentinelGJ,DailySentinelGJ,
0,0,null,null,NEJM,NEJM,
0,0,null,null,HeraldArgus,HeraldArgus,
0,0,null,null,SenJeffStone,SenJeffStone,
0,0,null,null,jacaissie,jacaissie,
0,0,null,null,adamsstate,adamsstate,
0,0,null,null,davidkpoursh,davidkpoursh,
0,0,null,null,EditorDavePerry,EditorDavePerry,
0,0,null,null,BillGlauber,BillGlauber,
0,0,null,null,peterlattman,peterlattman,
0,0,null,null,PatrickAnderso_,PatrickAnderso_,
0,0,null,null,SenatorCarper,SenatorCarper,
0,0,null,null,WayneDFontana,WayneDFontana,
0,0,null,null,OANN,OANN,
0,0,null,null,GravisMarketing,GravisMarketing,
0,0,null,null,tammydavid,tammydavid,
0,0,null,null,ggreenwald,ggreenwald,
0,0,null,null,samanthamarcus,samanthamarcus,
0,0,null,null,Leah_Sottile,Leah_Sottile,
0,0,null,null,ZirikiZiriki,ZirikiZiriki,
0,0,null,null,RITaxpayers,RITaxpayers,
0,0,null,null,ChiBlackhawks,ChiBlackhawks,
0,0,null,null,rachelerman,rachelerman,
0,0,null,null,NBC_25,NBC_25,
0,0,null,null,SandraLee,SandraLee,
0,0,null,null,CorbinCasteel,CorbinCasteel,
0,0,null,null,wxyzdetroit,wxyzdetroit,
0,0,null,null,CBS4Shaun,CBS4Shaun,
0,0,null,null,yesevamoore,yesevamoore,
0,0,null,null,kacWalker,kacWalker,
0,0,null,null,kevingoliver,kevingoliver,
0,0,null,null,pastor_edowning,pastor_edowning,
0,0,null,null,1011CN_News,1011CN_News,
0,0,null,null,TommyNorment,TommyNorment,
0,0,null,null,JPMorrell,JPMorrell,
0,0,null,null,LisaARossi,LisaARossi,
0,0,null,null,262MEBrown,262MEBrown,
0,0,null,null,StateRepRamos,StateRepRamos,
0,0,null,null,ShainaRC,ShainaRC,
0,0,null,null,stevemiletich,stevemiletich,
0,0,null,null,WOWT6News,WOWT6News,
0,0,null,null,LenaTillett,LenaTillett,
0,0,null,null,JDMesnard,JDMesnard,
0,0,null,null,grynbaum,grynbaum,
0,0,null,null,dpblack,dpblack,
0,0,null,null,nevada_puc,nevada_puc,
0,0,null,null,TracyMcCreery,TracyMcCreery,
0,0,null,null,Kevin_BaconOH,Kevin_BaconOH,
0,0,null,null,Land_Line_Mag,Land_Line_Mag,
0,0,null,null,Markjr47,Markjr47,
0,0,null,null,NHLAgenda,NHLAgenda,
0,0,null,null,azcpolitics,azcpolitics,
0,0,null,null,HouseSmallBiz,HouseSmallBiz,
0,0,null,null,USATODAY,USATODAY,
0,0,null,null,SenWarrenLimmer,SenWarrenLimmer,
0,0,null,null,griswoldkmtv,griswoldkmtv,
0,0,null,null,action3news,action3news,
0,0,null,null,kellybartnick,kellybartnick,
0,0,null,null,WOWOpatmiller,WOWOpatmiller,
0,0,null,null,SoozKMac,SoozKMac,
0,0,null,null,knoxnews,knoxnews,
0,0,null,null,gettinviggy,gettinviggy,
0,0,null,null,NTVsSaraKirkley,NTVsSaraKirkley,
0,0,null,null,NTVNEWS,NTVNEWS,
0,0,null,null,KevinThomasKLIN,KevinThomasKLIN,
0,0,null,null,chrismachian,chrismachian,
0,0,null,null,DonniTurner1,DonniTurner1,
0,0,null,null,OlympiaWatch,OlympiaWatch,
0,0,null,null,WAPolicyGreen,WAPolicyGreen,
0,0,null,null,tswarens,tswarens,
0,0,null,null,unmc,unmc,
0,0,null,null,mad4holly,mad4holly,
0,0,null,null,WVUFLU,WVUFLU,
0,0,null,null,RlinglyEarl,RlinglyEarl,
0,0,null,null,emilyjanelawler,emilyjanelawler,
0,0,null,null,ronfonger,ronfonger,
0,0,null,null,JustinNorton,JustinNorton,
0,0,null,null,fredmknapp,fredmknapp,
0,0,null,null,stew_boss,stew_boss,
0,0,null,null,NickStorm_cn2,NickStorm_cn2,
0,0,null,null,MichaelFolk34,MichaelFolk34,
0,0,null,null,JennyAGold,JennyAGold,
0,0,null,null,Sen_JoeManchin,Sen_JoeManchin,
0,0,null,null,marshallu,marshallu,
0,0,null,null,WestVirginiaU,WestVirginiaU,
0,0,null,null,charlestoncity,charlestoncity,
0,0,null,null,W7VOA,W7VOA,
0,0,null,null,weekley,weekley,
0,0,null,null,FirstLadyVA,FirstLadyVA,
0,0,null,null,NU34LA,NU34LA,
0,0,null,null,TELEMUNDO52,TELEMUNDO52,
0,0,null,null,71Demon,71Demon,
0,0,null,null,HoppyKercheval,HoppyKercheval,
0,0,null,null,greta,greta,
0,0,null,null,LevarStoney,LevarStoney,
0,0,null,null,maddow,maddow,
0,0,null,null,MonaHannaA,MonaHannaA,
0,0,null,null,reporteracg,reporteracg,
5,2454,senate_group,Virginia,VASenateGOP,VASenateGOP,GOP
0,0,null,null,rsteelhammer,rsteelhammer,
0,0,null,null,WVPress,WVPress,
0,0,null,null,Narfnampil,Narfnampil,
0,0,null,null,MikeGrunwald,MikeGrunwald,
0,0,null,null,rec54,rec54,
0,0,null,null,LarrySlogan,LarrySlogan,
0,0,null,null,virginia_tech,virginia_tech,
0,0,null,null,paulegan4,paulegan4,
0,0,null,null,rochelleriley,rochelleriley,
0,0,null,null,rgj,rgj,
0,0,null,null,kellyricciardi,kellyricciardi,
0,0,null,null,marybschneider,marybschneider,
0,0,null,null,corylwarfield,corylwarfield,
0,0,null,null,jtuohey21,jtuohey21,
0,0,null,null,RepStephenLynch,RepStephenLynch,
0,0,null,null,MattMooreSC,MattMooreSC,
0,0,null,null,LSD_Esq,LSD_Esq,
0,0,null,null,dstinc1913,dstinc1913,
0,0,null,null,ZetaMu_DST,ZetaMu_DST,
0,0,null,null,sagechan1,sagechan1,
0,0,null,null,origiful,origiful,
0,0,null,null,andersoncooper,andersoncooper,
0,0,null,null,amandamcgillNE,amandamcgillNE,
0,0,null,null,senbetsyjohnson,senbetsyjohnson,
0,0,null,null,JonHusted,JonHusted,
0,0,null,null,jeremyrmiller,jeremyrmiller,
0,0,null,null,WJOB1230,WJOB1230,
0,0,null,null,MayorSlay,MayorSlay,
0,0,null,null,joliejustus,joliejustus,
0,0,null,null,MayorSlyJames,MayorSlyJames,
0,0,null,null,KCMikeMahoney,KCMikeMahoney,
0,0,null,null,PhilHancock,PhilHancock,
0,0,null,null,CMReischman,CMReischman,
0,0,null,null,KendallTTaggart,KendallTTaggart,
0,0,null,null,JonTurke,JonTurke,
2125,3465,reporter,Delaware,JWStarkey,jwstarkey,na
0,0,null,null,TNJ_malbright,TNJ_malbright,
0,0,null,null,RadioDawson,RadioDawson,
0,0,null,null,MatthewCBittle,MatthewCBittle,
0,0,null,null,leghall,leghall,
0,0,null,null,RichlandSource,RichlandSource,
0,0,null,null,TravisZimpfer,TravisZimpfer,
0,0,null,null,RepEves,RepEves,
0,0,null,null,jeremycady,jeremycady,
0,0,null,null,MikeCierpiot,MikeCierpiot,
0,0,null,null,Plantflowes,Plantflowes,
0,0,null,null,KYYouth,KYYouth,
0,0,null,null,davidlgutman,davidlgutman,
0,0,null,null,LynetteMaselli,LynetteMaselli,
0,0,null,null,wvsenate,wvsenate,
0,0,null,null,SenatorDixon,SenatorDixon,
0,0,null,null,jonchesto,jonchesto,
0,0,null,null,wisdomvoices,wisdomvoices,
0,0,null,null,Watchdogsniffer,Watchdogsniffer,
0,0,null,null,OhioStatehouse,OhioStatehouse,
0,0,null,null,BillColeyOH,BillColeyOH,
0,0,null,null,SenWillKraus,SenWillKraus,
0,0,null,null,ScottSifton,ScottSifton,
0,0,null,null,STLouisRams,STLouisRams,
0,0,null,null,BobOnderMO,BobOnderMO,
0,0,null,null,Teamsters,Teamsters,
0,0,null,null,lorellapraeli,lorellapraeli,
0,0,null,null,AC360,AC360,
0,0,null,null,heralddispatch,heralddispatch,
0,0,null,null,danshaferMKE,danshaferMKE,
0,0,null,null,tvw,tvw,
0,0,null,null,PamBondi,PamBondi,
0,0,null,null,Reuters,Reuters,
0,0,null,null,SLTimes,SLTimes,
0,0,null,null,andipetempls,andipetempls,
0,0,null,null,scottwalkerwtch,scottwalkerwtch,
0,0,null,null,MoffittNews,MoffittNews,
0,0,null,null,TMarreroTimes,TMarreroTimes,
0,0,null,null,pottermore,pottermore,
0,0,null,null,iahousedemocrat,iahousedemocrat,
0,0,null,null,OregonGovBrown,OregonGovBrown,
0,0,null,null,Medium,Medium,
0,0,null,null,LtGovDanForest,LtGovDanForest,
0,0,null,null,PHLDNC2016,PHLDNC2016,
0,0,null,null,katysugar,katysugar,
0,0,null,null,freedomnow72,freedomnow72,
0,0,null,null,tulliscious,tulliscious,
0,0,null,null,morgan_thorn,morgan_thorn,
0,0,null,null,michaeldembrow,michaeldembrow,
0,0,null,null,BustamanteAdams,BustamanteAdams,
0,0,null,null,IIB,IIB,
0,0,null,null,BobLook,BobLook,
0,0,null,null,AHCJ_Pia,AHCJ_Pia,
0,0,null,null,FusionNews,FusionNews,
0,0,null,null,williamporterdp,williamporterdp,
0,0,null,null,sendebbiesmith,sendebbiesmith,
0,0,null,null,BobbyJindal,BobbyJindal,
0,0,null,null,DavidKlepper,DavidKlepper,
0,0,null,null,SenMikeKowall,SenMikeKowall,
0,0,null,null,MediaMarcus,MediaMarcus,
0,0,null,null,billCadman,billCadman,
0,0,null,null,JohnSuthers,JohnSuthers,
0,0,null,null,MayorHancock,MayorHancock,
0,0,null,null,Scot_in_Sac,Scot_in_Sac,
0,0,null,null,ThomasCTobin,ThomasCTobin,
0,0,null,null,TomDaviesIND,TomDaviesIND,
0,0,null,null,Rachelsapin,Rachelsapin,
0,0,null,null,OhioSOSHusted,OhioSOSHusted,
0,0,null,null,ChalkbeatCO,ChalkbeatCO,
0,0,null,null,JonOffredo,JonOffredo,
0,0,null,null,ColeG,ColeG,
0,0,null,null,SenReneGarcia,SenReneGarcia,
0,0,null,null,TheBrodyFile,TheBrodyFile,
8,270,reporter,North Dakota,MacphersonJA,MacPhersonJA,na
0,0,null,null,MarneeBanks,MarneeBanks,
0,0,null,null,JaymeKFraser,JaymeKFraser,
0,0,null,null,SOSMcCulloch,SOSMcCulloch,
0,0,null,null,EmilieRSaunders,EmilieRSaunders,
0,0,null,null,ConMonitorNews,ConMonitorNews,
0,0,null,null,joetaschler,joetaschler,
0,0,null,null,Broncos,Broncos,
0,0,null,null,UCumberlands,UCumberlands,
0,0,null,null,nytopinion,nytopinion,
0,0,null,null,melindaross123,melindaross123,
0,0,null,null,Bonfiredesigns,Bonfiredesigns,
0,0,null,null,MJDeckerEsq,MJDeckerEsq,
0,0,null,null,LisaQuigleyTN,LisaQuigleyTN,
0,0,null,null,capitolinside,capitolinside,
0,0,null,null,RodneyEllis,RodneyEllis,
0,0,null,null,Ford,Ford,
0,0,null,null,MikeLindblom,MikeLindblom,
0,0,null,null,OHHouseDems,OHHouseDems,
0,0,null,null,teresa_fedor,teresa_fedor,
0,0,null,null,ameriflames,ameriflames,
0,0,null,null,jayhweaver,jayhweaver,
0,0,null,null,MiamiHerald,MiamiHerald,
0,0,null,null,KimNorvellDMR,KimNorvellDMR,
0,0,null,null,_BScarb,_BScarb,
0,0,null,null,ConservationCO,ConservationCO,
0,0,null,null,ChaffeeCoTimes,ChaffeeCoTimes,
0,0,null,null,theriaultpdx,theriaultpdx,
0,0,null,null,Smithkysenate,Smithkysenate,
0,0,null,null,cnhifrankfort,cnhifrankfort,
0,0,null,null,KylarNicholasGr,KylarNicholasGr,
0,0,null,null,liamstack,liamstack,
0,0,null,null,oregonfoodbank,oregonfoodbank,
0,0,null,null,jlawrenceLD23,jlawrenceLD23,
0,0,null,null,NY1,NY1,
0,0,null,null,SenatorKarnes,SenatorKarnes,
0,0,null,null,schmangee,schmangee,
0,0,null,null,adlerben,adlerben,
0,0,null,null,YosemiteNPS,YosemiteNPS,
0,0,null,null,jimjakobs,jimjakobs,
0,0,null,null,EPA,EPA,
0,0,null,null,IUMcKinney,IUMcKinney,
